0.36776,0.54343,3.23
0.36801,0.54324,3.23
0.36805,0.54314,3.23
0.36794,0.54406,3.23
0.36803,0.54359,3.23
0.36698,0.54135,3.23
0.36672,0.54141,3.23
0.36791,0.54312,3.23
0.36869,0.54444,3.23
0.36896,0.54464,3.23
0.36808,0.54471,3.23
0.36812,0.54587,3.23
0.36807,0.54657,3.23
0.36873,0.54705,3.23
0.36863,0.54846,3.23
0.36919,0.54924,3.23
0.36906,0.5497,3.23
0.36889,0.55095,3.23
0.36957,0.55223,3.23
0.37025,0.55309,3.23
0.37048,0.55493,3.23
0.37079,0.55735,3.23
0.37161,0.55985,3.23
0.37208,0.56258,3.23
0.37272,0.56573,3.23
0.37226,0.56592,3.23
0.37244,0.56901,3.23
0.3721,0.56852,3.23
0.37189,0.56885,3.23
0.37254,0.57115,3.23
0.37236,0.57268,3.23
0.37323,0.57499,3.23
0.37324,0.57484,3.23
0.37399,0.57513,3.23
0.37409,0.57606,3.23
0.37307,0.5782,3.23
0.37345,0.57775,3.23
0.37415,0.5777,3.23
0.37426,0.57906,3.23
0.37458,0.57854,3.23
0.37425,0.57861,3.23
0.3737,0.57624,3.23
0.37298,0.57684,3.23
0.37343,0.5751,3.23
0.37367,0.57583,3.23
0.37352,0.5754,3.23
0.37355,0.57553,3.23
0.37395,0.57685,3.23
0.3744,0.57511,3.23
0.37445,0.57565,3.23
0.37406,0.57684,3.23
0.3735,0.57586,3.23
0.37435,0.57687,3.23
0.3743,0.57878,3.23
0.37351,0.57805,3.23
0.37282,0.57737,3.23
0.37347,0.57735,3.23
0.37372,0.57775,3.23
0.37298,0.57941,3.23
0.3745,0.58196,3.23
0.37505,0.5812,3.23
0.37636,0.58144,3.23
0.37629,0.58302,3.23
0.37547,0.58269,3.23
0.37495,0.58357,3.23
0.37536,0.58391,3.23
0.37617,0.58363,3.23
0.37608,0.58688,3.23
0.37483,0.58699,3.23
0.37526,0.58774,3.23
0.37493,0.59009,3.23
0.37486,0.59061,3.23
0.37606,0.59155,3.23
0.37672,0.59324,3.23
0.37721,0.5932,3.23
0.37795,0.59383,3.23
0.37952,0.59475,3.23
0.37981,0.59577,3.23
0.37839,0.59599,3.23
0.37759,0.5968,3.23
0.37715,0.59683,3.23
0.37763,0.59811,3.23
0.37887,0.59946,3.23
0.38102,0.60233,3.23
0.38097,0.60292,3.23
0.38078,0.60404,3.23
0.38083,0.60447,3.23
0.38204,0.60565,3.23
0.38184,0.60659,3.23
0.38303,0.6059,3.23
0.38233,0.6067,3.23
0.38109,0.60608,3.23
0.3821,0.60699,3.23
0.38334,0.609,3.23
0.38346,0.60977,3.23
0.38375,0.611,3.23
0.38468,0.61253,3.23
0.38492,0.61237,3.23
0.38483,0.61221,3.23
0.3855,0.61274,3.23
0.38453,0.61263,3.23
0.38487,0.61198,3.23
0.3839,0.61362,3.23
0.38365,0.61388,3.23
0.38434,0.61342,3.23
0.38511,0.61355,3.23
0.3855,0.61468,3.23
0.38572,0.61639,3.23
0.38605,0.61615,3.23
0.38602,0.61654,3.23
0.38575,0.61589,3.23
0.38516,0.61417,3.23
0.3851,0.61379,3.23
0.38595,0.61463,3.23
0.38595,0.61469,3.23
0.38692,0.61714,3.23
0.38729,0.61744,3.23
0.38675,0.61677,3.23
0.3855,0.61606,3.23
0.38538,0.61853,3.23
0.38525,0.61965,3.23
0.38667,0.62037,3.23
0.38789,0.61863,3.23
0.38737,0.61804,3.23
0.3874,0.61906,3.23
0.38745,0.6189,3.23
0.38772,0.61931,3.23
0.38833,0.62012,3.23
0.38852,0.62052,3.23
0.38772,0.6201,3.23
0.38737,0.62056,3.23
0.38741,0.62078,3.23
0.38678,0.62155,3.23
0.38724,0.62149,3.23
0.38662,0.62284,3.23
0.38716,0.62322,3.23
0.3873,0.62409,3.23
0.38688,0.62403,3.23
0.38568,0.62461,3.23
0.38537,0.62519,3.23
0.38405,0.62459,3.23
0.38435,0.62492,3.23
0.38462,0.62645,3.23
0.38444,0.62569,3.23
0.3849,0.62628,3.23
0.3852,0.62638,3.23
0.38752,0.62916,3.23
0.3881,0.63028,3.23
0.38876,0.63129,3.23
0.38831,0.63175,3.23
0.38803,0.63234,3.23
0.38785,0.63343,3.23
0.3883,0.63386,3.23
0.38839,0.63358,3.23
0.38826,0.63508,3.23
0.38828,0.63734,3.23
0.3883,0.63872,3.23
0.38958,0.64013,3.23
0.3895,0.6415,3.23
0.39004,0.64268,3.23
0.39052,0.64375,3.23
0.39013,0.6451,3.23
0.39037,0.645,3.23
0.3905,0.64575,3.23
0.38949,0.64776,3.23
0.38918,0.64809,3.23
0.38918,0.64798,3.23
0.38874,0.64821,3.23
0.3888,0.64845,3.23
0.38804,0.64868,3.23
0.38776,0.64782,3.23
0.38892,0.64924,3.23
0.38959,0.65091,3.23
0.39011,0.65163,3.23
0.39059,0.65339,3.23
0.3913,0.65379,3.23
0.39095,0.65354,3.23
0.39175,0.65483,3.23
0.3921,0.65535,3.23
0.39207,0.65506,3.23
0.39146,0.65515,3.23
0.39163,0.65715,3.23
0.39096,0.65724,3.23
0.39184,0.6584,3.23
0.39188,0.65877,3.23
0.39174,0.6596,3.23
0.39273,0.65883,3.23
0.39295,0.66026,3.23
0.39347,0.6612,3.23
0.39364,0.66192,3.23
0.3938,0.66282,3.23
0.39344,0.66284,3.23
0.3939,0.66487,3.23
0.39356,0.66582,3.23
0.39257,0.66396,3.23
0.39355,0.66495,3.23
0.39448,0.66466,3.23
0.39451,0.66584,3.23
0.39502,0.66576,3.23
0.39387,0.66439,3.23
0.3927,0.66474,3.23
0.39324,0.66482,3.23
0.39329,0.66508,3.23
0.39364,0.66361,3.23
0.39361,0.66418,3.23
0.39453,0.6657,3.23
0.39429,0.66699,3.23
0.39487,0.6671,3.23
0.3951,0.66789,3.23
0.39467,0.66719,3.23
0.39539,0.66752,3.23
0.39619,0.66936,3.23
0.39554,0.66843,3.23
0.39474,0.66571,3.23
0.39468,0.66489,3.23
0.39496,0.66537,3.23
0.39601,0.66696,3.23
0.39743,0.66791,3.23
0.39777,0.66867,3.23
0.39648,0.66828,3.23
0.39667,0.66833,3.23
0.39702,0.66835,3.23
0.39749,0.66999,3.23
0.39816,0.66972,3.23
0.39924,0.66919,3.23
0.39906,0.66887,3.23
0.39974,0.66941,3.23
0.40036,0.67121,3.23
0.40099,0.67213,3.23
0.40096,0.6727,3.23
0.40026,0.67159,3.23
0.40053,0.67064,3.23
0.40083,0.67142,3.23
0.40085,0.67276,3.23
0.40198,0.67247,3.23
0.40245,0.67288,3.23
0.40286,0.67227,3.23
0.4027,0.67079,3.23
0.40269,0.6712,3.23
0.403,0.6704,3.23
0.40316,0.67048,3.23
0.40511,0.67234,3.23
0.40459,0.67154,3.23
0.40428,0.67239,3.23
0.40471,0.67196,3.23
0.40469,0.67104,3.23
0.40404,0.66839,3.23
0.40404,0.66722,3.23
0.40336,0.6676,3.23
0.40348,0.66705,3.23
0.4041,0.66752,3.23
0.40375,0.66733,3.23
0.40374,0.66873,3.23
0.40328,0.66737,3.23
0.40289,0.667,3.23
0.40237,0.66743,3.23
0.40201,0.66879,3.23
0.40275,0.67041,3.23
0.4034,0.67129,3.23
0.40416,0.67174,3.23
0.40559,0.67339,3.23
0.40649,0.67391,3.23
0.40679,0.67342,3.23
0.40715,0.67453,3.23
0.40733,0.67475,3.23
0.40814,0.67545,3.23
0.40674,0.67497,3.23
0.40722,0.67594,3.23
0.4075,0.67707,3.23
0.40832,0.67732,3.23
0.40644,0.67737,3.23
0.4064,0.67621,3.23
0.40568,0.6766,3.23
0.40604,0.67849,3.23
0.40565,0.6782,3.23
0.40472,0.67749,3.23
0.40447,0.67714,3.23
0.40378,0.67666,3.23
0.40476,0.67788,3.23
0.40513,0.67904,3.23
0.40574,0.67908,3.23
0.4048,0.67943,3.23
0.40429,0.67813,3.23
0.40398,0.67909,3.23
0.40403,0.67858,3.23
0.40575,0.6823,3.23
0.40602,0.68227,3.23
0.40634,0.68549,3.23
0.40664,0.68813,3.23
0.40781,0.68853,3.23
0.40837,0.68904,3.23
0.40754,0.69093,3.23
0.40694,0.69145,3.23
0.40682,0.69483,3.23
0.40779,0.69696,3.23
0.40715,0.69565,3.23
0.4076,0.69538,3.23
0.40697,0.69628,3.23
0.40708,0.69509,3.23
0.40813,0.69661,3.23
0.40745,0.69802,3.23
0.4075,0.69829,3.23
0.40782,0.70069,3.23
0.40795,0.70214,3.23
0.40848,0.70245,3.23
0.40839,0.70116,3.23
0.40753,0.70195,3.23
0.40834,0.70137,3.23
0.40801,0.70081,3.23
0.40909,0.70016,3.23
0.40916,0.70012,3.23
0.4099,0.702,3.23
0.41041,0.7037,3.23
0.4109,0.70337,3.23
0.41083,0.70405,3.23
0.41033,0.70426,3.23
0.4097,0.7043,3.23
0.41044,0.70634,3.23
0.41061,0.70623,3.23
0.41098,0.70708,3.23
0.41221,0.70674,3.23
0.41171,0.70733,3.23
0.41271,0.707,3.23
0.41445,0.70528,3.23
0.41562,0.7048,3.23
0.41732,0.70491,3.23
0.41771,0.7058,3.23
0.41717,0.70616,3.23
0.41821,0.7059,3.23
0.41921,0.70472,3.23
0.41985,0.70268,3.23
0.42098,0.70079,3.23
0.42155,0.70113,3.23
0.42195,0.70009,3.23
0.42342,0.70062,3.23
0.42368,0.70065,3.23
0.42509,0.70204,3.23
0.42484,0.70163,3.23
0.42664,0.70305,3.23
0.42669,0.7032,3.23
0.42684,0.70469,3.23
0.42708,0.70572,3.23
0.42626,0.70649,3.23
0.42659,0.70498,3.23
0.42756,0.70564,3.23
0.42624,0.70607,3.23
0.42386,0.70362,3.23
0.42391,0.70392,3.23
0.42355,0.70491,3.23
0.42364,0.70543,3.23
0.423,0.70509,3.23
0.42478,0.70626,3.23
0.42627,0.70677,3.23
0.4287,0.70813,3.23
0.43058,0.70827,3.23
0.4336,0.70543,3.23
0.43611,0.70593,3.23
0.43925,0.70556,3.23
0.4426,0.70477,3.23
0.44479,0.70501,3.23
0.44769,0.70618,3.23
0.45283,0.70641,3.23
0.45716,0.70678,3.23
0.46156,0.70738,3.23
0.46712,0.7064,3.23
0.47295,0.70807,3.23
0.47949,0.70928,3.23
0.48524,0.70942,3.23
0.4913,0.71011,3.23
0.496,0.71137,3.23
0.50192,0.71227,3.23
0.50696,0.71203,3.23
0.51231,0.71097,3.23
0.51913,0.71125,3.23
0.52365,0.71248,3.23
0.52942,0.71419,3.23
0.535,0.71527,3.23
0.54193,0.7159,3.23
0.54833,0.71632,3.23
0.55507,0.71783,3.23
0.55995,0.71898,3.23
0.56616,0.7182,3.23
0.57285,0.71845,3.23
0.57978,0.71974,3.23
0.58677,0.71901,3.23
0.59261,0.71977,3.23
0.5995,0.72018,3.23
0.60448,0.71953,3.23
0.61002,0.71998,3.23
0.61536,0.71943,3.23
0.62333,0.71831,3.23
0.62949,0.71603,3.23
0.63566,0.71671,3.23
0.64,0.71555,3.23
0.64534,0.71698,3.23
0.65089,0.71786,3.23
0.6573,0.71929,3.23
0.66468,0.71995,3.23
0.66955,0.72146,3.23
0.67499,0.72164,3.23
0.68099,0.72378,3.23
0.68784,0.72591,3.23
0.69316,0.72883,3.23
0.69996,0.72903,3.23
0.70513,0.73211,3.23
0.71029,0.73355,3.23
0.71643,0.73473,3.23
0.7226,0.73669,3.23
0.72945,0.73774,3.23
0.73635,0.73988,3.23
0.74268,0.74291,3.23
0.75056,0.74492,3.23
0.75763,0.75065,3.23
0.76619,0.75598,3.23
0.77367,0.75948,3.23
0.78147,0.76129,3.23
0.78969,0.76335,3.23
0.79858,0.76814,3.23
0.80703,0.7718,3.23
0.81649,0.77724,3.23
0.82456,0.78203,3.23
0.83292,0.78689,3.23
0.84148,0.79034,3.23
0.85025,0.79325,3.23
0.85999,0.79826,3.23
0.86943,0.80114,3.23
0.8789,0.80484,3.23
0.88901,0.81037,3.23
0.89899,0.81403,3.23
0.90909,0.81666,3.23
0.91925,0.81972,3.23
0.92905,0.82213,3.23
0.93978,0.82682,3.23
0.95175,0.83397,3.23
0.96327,0.83693,3.23
0.97509,0.8426,3.23
0.98705,0.84831,3.23
0.99845,0.85385,3.23
1.0111,0.85892,3.23
1.0235,0.86311,3.23
1.0361,0.8701,3.23
1.0486,0.87832,3.23
1.0622,0.88436,3.23
1.0761,0.8907,3.23
1.0904,0.90072,3.23
1.105,0.90905,3.23
1.1196,0.91638,3.23
1.1338,0.92458,3.23
1.149,0.93348,3.23
1.1639,0.94185,3.23
1.18,0.95104,3.23
1.1965,0.96233,3.23
1.2124,0.97187,3.23
1.2293,0.97931,3.23
1.2464,0.9899,3.23
1.2646,1.0008,3.23
1.2825,1.0151,3.2254
1.3005,1.0261,3.2209
1.3188,1.0363,3.2163
1.3382,1.049,3.2118
1.3583,1.0626,3.2072
1.3789,1.0748,3.2026
1.3993,1.0888,3.1981
1.4185,1.1018,3.1935
1.4392,1.1166,3.189
1.4598,1.1284,3.1844
1.4798,1.1417,3.1799
1.4989,1.1517,3.1753
1.516,1.1661,3.2163
1.5326,1.1796,3.2574
1.5504,1.1896,3.2985
1.5681,1.2011,3.3395
1.585,1.2117,3.3806
1.6018,1.2227,3.4267
1.618,1.2367,3.4612
1.6345,1.2468,3.4962
1.6521,1.2604,3.5316
1.6675,1.2739,3.567
1.6835,1.2854,3.6025
1.6979,1.2983,3.6379
1.711,1.3121,3.6709
1.7249,1.3256,3.7052
1.7391,1.3403,3.7331
1.7524,1.3536,3.7633
1.7632,1.3687,3.7903
1.7774,1.3845,3.8213
1.79,1.4007,3.8523
1.8023,1.4169,3.883
1.8157,1.4345,3.9131
1.8259,1.4508,3.9402
1.8357,1.4688,3.9709
1.8468,1.4827,4.0015
1.8584,1.5003,4.0267
1.8699,1.5176,4.0534
1.8816,1.5364,4.0831
1.8911,1.5552,4.1108
1.9025,1.5746,4.1407
1.913,1.5944,4.1705
1.9234,1.6123,4.1964
1.9343,1.6318,4.2229
1.9438,1.6517,4.2522
1.9529,1.6697,4.2733
1.9629,1.6891,4.2966
1.974,1.7086,4.322
1.9838,1.7276,4.346
1.9927,1.7468,4.3695
2.0014,1.7675,4.3875
2.0094,1.7887,4.4104
2.0187,1.8098,4.4286
2.0294,1.8302,4.4542
2.0375,1.8505,4.4748
2.0472,1.8719,4.503
2.055,1.8928,4.5262
2.0635,1.9129,4.5498
2.0707,1.9339,4.5713
2.0782,1.9536,4.5975
2.0872,1.9758,4.624
2.0938,1.998,4.6481
2.1009,2.0196,4.6675
2.1067,2.0409,4.6862
2.1127,2.0635,4.7095
2.1178,2.0865,4.7301
2.1241,2.1099,4.7496
2.1286,2.1309,4.7681
2.1355,2.1526,4.7865
2.1414,2.1742,4.8041
2.1466,2.1965,4.818
2.1525,2.2171,4.8347
2.1584,2.2397,4.8535
2.163,2.2596,4.8683
2.167,2.2835,4.8851
2.1714,2.3063,4.8968
2.1755,2.3308,4.9134
2.1809,2.3547,4.9326
2.1848,2.3807,4.9524
2.1886,2.4058,4.9692
2.1925,2.4295,4.9854
2.1969,2.4544,4.9999
2.2022,2.4803,5.0142
2.2059,2.5071,5.0292
2.2096,2.5332,5.0421
2.2136,2.5607,5.0577
2.2175,2.5873,5.0718
2.2198,2.6143,5.0798
2.2229,2.6418,5.0928
2.226,2.6713,5.106
2.2293,2.6999,5.1182
2.2315,2.7293,5.1293
2.234,2.759,5.1403
2.236,2.7881,5.1514
2.2378,2.8164,5.1609
2.2397,2.8463,5.1703
2.2416,2.8767,5.183
2.2426,2.9081,5.1958
2.2411,2.9376,5.2029
2.2417,2.9686,5.2136
2.2414,3.0001,5.2219
2.2417,3.0354,5.238
2.243,3.0648,5.2437
2.2438,3.0943,5.2522
2.244,3.1257,5.2601
2.2445,3.1579,5.2723
2.2439,3.1896,5.283
2.2435,3.2205,5.2897
2.2429,3.2518,5.2954
2.2415,3.282,5.3011
2.2412,3.313,5.3108
2.2406,3.3433,5.3229
2.2416,3.3749,5.3317
2.2425,3.4065,5.342
2.2414,3.4402,5.3513
2.2406,3.4731,5.3596
2.2413,3.5053,5.3702
2.2421,3.5381,5.3799
2.2421,3.5727,5.3891
2.242,3.6062,5.3979
2.2424,3.64,5.405
2.2423,3.6759,5.4192
2.2421,3.7116,5.432
2.2418,3.7469,5.4418
2.242,3.7832,5.4536
2.2418,3.8193,5.4629
2.2424,3.8539,5.4706
2.2425,3.8914,5.4832
2.2418,3.9287,5.4967
2.2411,3.9646,5.5079
2.2401,4.0018,5.5209
2.2412,4.0409,5.5341
2.2422,4.0775,5.5421
2.2417,4.1129,5.5539
2.2425,4.1496,5.5636
2.2429,4.1863,5.572
2.2433,4.2233,5.5837
2.244,4.2587,5.5946
2.2434,4.2953,5.6061
2.2435,4.331,5.6196
2.244,4.3674,5.6293
2.2438,4.405,5.6422
2.2449,4.4405,5.6568
2.2453,4.4772,5.6714
2.2449,4.5119,5.686
2.2467,4.5478,5.6915
2.2478,4.5849,5.6998
2.2482,4.6223,5.7103
2.2479,4.6584,5.7223
2.2483,4.6949,5.7333
2.2478,4.7317,5.7437
2.2491,4.77,5.754
2.2502,4.8069,5.7642
2.2504,4.8455,5.7763
2.2506,4.884,5.7867
2.2514,4.9244,5.8028
2.2528,4.9633,5.8118
2.2524,5.0012,5.8243
2.2527,5.0394,5.8392
2.2524,5.0778,5.8505
2.2527,5.1159,5.8631
2.2536,5.1545,5.8754
2.2538,5.1924,5.8862
2.2532,5.2265,5.8982
2.2548,5.2612,5.9102
2.2551,5.2909,5.9189
2.2563,5.3187,5.9297
2.2568,5.3431,5.9402
2.2574,5.3648,5.9503
2.2571,5.3827,5.964
2.2582,5.4016,5.9757
2.2595,5.4192,5.9899
2.2593,5.4363,6.0077
2.2593,5.4544,6.029
2.2582,5.4751,6.0543
2.2578,5.5016,6.0809
2.2579,5.5293,6.1102
2.2596,5.5588,6.1341
2.2593,5.589,6.1634
2.2584,5.6213,6.1932
2.2581,5.6558,6.2216
2.2573,5.6909,6.25
2.2573,5.7272,6.2787
2.2571,5.7661,6.3089
2.2561,5.8062,6.3379
2.2557,5.8479,6.3675
2.2535,5.89,6.3966
2.253,5.9357,6.4263
2.2538,5.98,6.4553
2.2542,6.025,6.4831
2.2536,6.0695,6.5116
2.2536,6.1151,6.5401
2.2527,6.1593,6.5696
2.2511,6.204,6.5993
2.2523,6.2504,6.6273
2.2531,6.2963,6.6552
2.2523,6.3409,6.6848
2.2517,6.3854,6.7146
2.2519,6.4314,6.7453
2.2516,6.4766,6.776
2.2528,6.5209,6.8046
2.2525,6.5654,6.8345
2.2526,6.6109,6.8636
2.2529,6.6556,6.8931
2.2532,6.6998,6.9208
2.2534,6.7455,6.9498
2.2542,6.7915,6.9775
2.2554,6.8375,7.0055
2.2554,6.8812,7.0348
2.2561,6.9228,7.0646
2.2554,6.9676,7.0942
2.2547,7.0118,7.1231
2.2535,7.0528,7.1515
2.2551,7.0946,7.1832
2.2543,7.1361,7.2121
2.2532,7.1776,7.2409
2.2532,7.2197,7.268
2.2522,7.2605,7.2961
2.252,7.3025,7.3251
2.2512,7.3429,7.3529
2.2501,7.3822,7.3806
2.2507,7.4237,7.4071
2.2507,7.4632,7.4347
2.2513,7.5059,7.4644
2.2512,7.5466,7.4916
2.2519,7.5856,7.5213
2.2513,7.6262,7.5495
2.2514,7.6674,7.5773
2.2513,7.7078,7.6057
2.2516,7.7511,7.6359
2.2508,7.7913,7.6637
2.2503,7.8322,7.6938
2.25,7.8744,7.7231
2.2507,7.9169,7.7523
2.2508,7.9603,7.7818
2.2506,8.0024,7.811
2.2513,8.0446,7.8391
2.2493,8.0852,7.8678
2.25,8.1312,7.899
2.2495,8.1753,7.9305
2.2499,8.2207,7.9611
2.2486,8.2687,7.9931
2.2482,8.3161,8.0244
2.2483,8.3647,8.0567
2.2482,8.4174,8.0879
2.2482,8.4705,8.1211
2.2475,8.5246,8.1543
2.2475,8.5808,8.1874
2.2467,8.6389,8.22
2.2466,8.6998,8.2531
2.2468,8.7624,8.2866
2.2461,8.8277,8.3201
2.2464,8.8954,8.3532
2.2459,8.9647,8.3861
2.2449,9.0331,8.419
2.2449,9.1069,8.4519
2.246,9.1836,8.4855
2.2456,9.2644,8.519
2.2461,9.3447,8.5524
2.245,9.4286,8.5865
2.245,9.5132,8.6202
2.244,9.5996,8.6542
2.2428,9.6876,8.6883
2.2424,9.7752,8.722
2.2418,9.8642,8.7556
2.2404,9.9533,8.7894
2.2401,10.043,8.8241
2.2401,10.134,8.8587
2.2403,10.223,8.8929
2.2412,10.313,8.9269
2.2418,10.404,8.961
2.2425,10.493,8.9954
2.2415,10.584,9.0295
2.2411,10.674,9.0631
2.2403,10.764,9.097
2.2397,10.856,9.1307
2.2388,10.949,9.1642
2.2378,11.04,9.1986
2.2368,11.132,9.233
2.2367,11.223,9.2669
2.2353,11.315,9.3008
2.2347,11.408,9.3351
2.2358,11.501,9.3699
2.2354,11.594,9.4043
2.2342,11.687,9.4383
2.2338,11.781,9.4727
2.232,11.873,9.5069
2.2328,11.967,9.5403
2.2319,12.061,9.5747
2.2316,12.155,9.6091
2.2304,12.247,9.6435
2.2311,12.341,9.6768
2.2309,12.436,9.7113
2.2301,12.53,9.7458
2.2297,12.625,9.7803
2.2306,12.722,9.8144
2.2302,12.818,9.8487
2.2308,12.914,9.883
2.231,13.011,9.9173
2.2302,13.108,9.9514
2.2313,13.209,9.9861
2.2326,13.308,10.021
2.2329,13.41,10.056
2.2313,13.51,10.09
2.2292,13.612,10.126
2.2262,13.712,10.161
2.2241,13.816,10.195
2.2208,13.92,10.23
2.2186,14.024,10.265
2.2159,14.128,10.301
2.2129,14.234,10.335
2.2099,14.341,10.37
2.2065,14.446,10.405
2.2027,14.555,10.44
2.1977,14.664,10.475
2.193,14.771,10.51
2.187,14.881,10.546
2.1821,14.991,10.583
2.1747,15.101,10.618
2.1683,15.214,10.654
2.1617,15.326,10.69
2.1566,15.441,10.726
2.1502,15.555,10.761
2.1445,15.673,10.797
2.1381,15.789,10.832
2.1334,15.907,10.868
2.129,16.024,10.903
2.1239,16.141,10.94
2.1186,16.257,10.976
2.1125,16.378,11.012
2.1059,16.497,11.048
2.1009,16.616,11.084
2.0961,16.736,11.121
2.0894,16.858,11.157
