# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,FBGRaw4,FBGRaw5,FBGRaw6,FBGRaw7,FBGRaw8,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,TestPos
213767,1510734936.421533,1,0.4276817,0.4380198,0.6743526,-0.0659226,0.6121870,0.6775671,45.6841831,56.9946161,1550.2738900,1558.0389590,1561.9504640,1550.1528400,1558.0496740,1562.0593640,1550.1937960,1557.8185320,1562.0424130,-0.0232522,-0.0250468,0.0402848,0.0008754,0.0001997,0.0006315,-0.0118474,-0.0397547,-0.0298117,-0.0013304,-0.0001121,0.0002071,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213768,1510734936.426590,1,-0.0017567,-0.1085839,0.4995244,-0.0243919,0.1085981,0.5001196,-90.9268763,102.2638542,1550.2729810,1558.0401490,1561.9548810,1550.1470450,1558.0484840,1562.0639420,1550.1939450,1557.8185320,1562.0433680,-0.0208604,-0.0281004,0.0417676,0.0008983,0.0001684,0.0005529,-0.0014208,-0.0671166,0.0301175,0.0010690,-0.0000365,-0.0000877,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213769,1510734936.431663,1,-0.1619494,0.0871087,0.5104409,-0.0379570,0.1838900,0.5118502,151.7252558,80.3155493,1550.2750660,1558.0353870,1561.9533090,1550.1481390,1558.0520560,1562.0625310,1550.1937960,1557.8185320,1562.0431260,-0.0249179,-0.0261234,0.0423272,0.0009585,0.0002261,0.0007085,-0.0541050,-0.0283664,0.0403823,0.0014623,-0.0000733,0.0019518,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213770,1510734936.436721,1,0.4219435,-0.1029809,0.3395310,-0.0091933,0.4343287,0.3396554,-13.7156621,106.8727361,1550.2715400,1558.0414950,1561.9504640,1550.1493140,1558.0486290,1562.0593640,1550.1949710,1557.8190160,1562.0424130,-0.0248003,-0.0246150,0.0464545,0.0011072,0.0001935,0.0007141,-0.0217649,-0.0414416,0.0675239,0.0022444,-0.0003071,0.0006252,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213771,1510734936.441784,1,-0.8086316,-0.1177398,0.4181790,-0.0440026,0.8171584,0.4204877,-171.7157389,105.7247491,1550.2776890,1558.0376070,1561.9512860,1550.1446910,1558.0507230,1562.0591480,1550.1939450,1557.8180460,1562.0433680,-0.0245631,-0.0286415,0.0445960,0.0010132,0.0001933,0.0007072,-0.0219243,-0.0663067,0.0070305,0.0003248,-0.0000627,0.0006713,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213772,1510734936.446837,1,-0.2590036,-0.1607550,0.4723227,-0.0395674,0.3048361,0.4739771,-148.1734914,108.7960019,1550.2741580,1558.0403070,1561.9480710,1550.1458680,1558.0545730,1562.0641520,1550.1939450,1557.8190160,1562.0412160,-0.0310675,-0.0273052,0.0431376,0.0009467,0.0002967,0.0009063,-0.0790316,-0.0288353,0.0254615,0.0005133,0.0001056,0.0026175,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213773,1510734936.451923,1,0.4573448,0.1425512,0.2608384,-0.0260948,0.4790461,0.2621405,17.3118901,61.3428942,1550.2732470,1558.0401490,1561.9484510,1550.1518410,1558.0484840,1562.0631660,1550.1952720,1557.8185320,1562.0426550,-0.0269565,-0.0225205,0.0464172,0.0011401,0.0002612,0.0007992,0.0059033,-0.0139744,0.0708258,0.0025926,0.0000231,-0.0000737,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213774,1510734936.456982,1,-0.0017567,-0.1085839,0.4741515,0.0177728,0.1085981,0.4744845,-90.9268763,102.8986996,1550.2729810,1558.0377680,1561.9512860,1550.1470450,1558.0449120,1562.0603460,1550.1939450,1557.8185320,1562.0433680,-0.0268012,-0.0237185,0.0459287,0.0010506,0.0002499,0.0007705,-0.0244551,-0.0463744,0.0276523,0.0003929,-0.0000495,0.0005658,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213775,1510734936.462040,1,0.3868689,0.0441261,0.3425721,0.0044771,0.3893773,0.3426013,6.5070145,82.6602433,1550.2715400,1558.0423760,1561.9468750,1550.1493140,1558.0519150,1562.0605610,1550.1937960,1557.8180460,1562.0436100,-0.0285426,-0.0238801,0.0473310,0.0011039,0.0002487,0.0008137,-0.0400146,-0.0452855,0.0453886,0.0015358,-0.0001866,0.0011066,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
213776,1510734936.467098,1,-0.1690795,-0.0617326,0.4093606,-0.0453313,0.1799966,0.4118629,-159.9423485,98.5757326,1550.2744260,1558.0411840,1561.9488890,1550.1471270,1558.0507230,1562.0603460,1550.1940930,1557.8180460,1562.0433680,-0.0269695,-0.0228995,0.0547235,0.0013769,0.0002200,0.0007677,-0.0120922,-0.0556669,0.0968901,0.0034389,-0.0001181,0.0003053,-0.6536,-23.1999,-23.4306,-0.3821,-0.0277,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.00,0.00,31.33,31.33,0.0000
